 Matrix , NNZ, Solve Time  , Extraction_5_5, Extraction_10_10, Extraction_10_5, Extraction_20_20
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_81_13_1.mat , 120004,6500604,5676173,11222974,5496662,13338430
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_8_1_1.mat , 120004,6778466,6011904,11530203,8562338,16200974
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_8_12_1.mat , 120004,6643252,5639443,11295440,8554135,15753959
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_81_2_1.mat , 120004,6586794,5626124,11230148,8522164,16195978
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_8_13_1.mat , 120004,6720659,5722783,11376061,8445249,15537345
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_81_3_1.mat , 120004,6763464,5594970,11084288,8431303,16065669
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_8_14_1.mat , 120004,6804290,5717236,11396447,8464216,15403535
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_81_4_1.mat , 120004,6511038,5608896,11240359,8529198,15673349
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_8_15_1.mat , 120004,6739534,5745468,11431612,8456247,15468823
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_81_5_1.mat , 120004,6487920,5617722,11077999,8438149,15210373
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_8_16_1.mat , 120004,6726385,5723859,11354569,8402024,15446204
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_81_6_1.mat , 120004,6525648,5650518,11120044,8441322,15660697
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_81_7_1.mat , 120004,6983114,5961913,11684794,8795495,15697486
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_81_8_1.mat , 120004,6475364,5711923,11291504,8567653,15833494
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_81_9_1.mat , 120004,6771853,5781342,11514787,8478039,15494500
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_82_10_1.mat , 120004,6585681,5648637,11119419,8476996,15813645
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_82_11_1.mat , 120004,6759847,5810669,11565490,8524165,15431422
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_82_1_1.mat , 120004,6542178,5657709,11243674,8529180,15787384
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_82_12_1.mat , 120004,6692312,5773807,11499679,8465258,15683422
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_82_13_1.mat , 120004,6888394,5690032,11246538,8514864,15876959
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_8_2_1.mat , 120004,7006780,5735665,11370069,8412772,15902476
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_82_2_1.mat , 120004,6600328,5739368,11183727,8498973,15741251
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_82_3_1.mat , 120004,6675871,6018729,11806561,8761546,15536082
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_82_4_1.mat , 120004,6642632,5877675,11500934,8613537,15123162
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_82_5_1.mat , 120004,6700803,5724170,11379287,8397545,15503159
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_82_6_1.mat , 120004,6492503,5776399,11183964,8566708,15398707
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_82_7_1.mat , 120004,14702776,5968090,11661215,8701196,15654060
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_82_8_1.mat , 120004,6455478,5718041,11170148,8530693,15838740
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_82_9_1.mat , 120004,6731543,5872920,11657639,8741176,15187268
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_83_10_1.mat , 120004,6607584,5799127,11165777,8537383,15554018
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_83_11_1.mat , 120004,6653937,5786710,11479520,8483248,15838345
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_83_1_1.mat , 120004,6410089,5634249,11138265,8461536,15572366
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_83_12_1.mat , 120004,6769252,5735209,11423600,8412686,15584937
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_83_13_1.mat , 120004,6915755,5664915,11232162,8506869,16140001
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_8_3_1.mat , 120004,6797772,5807559,11486525,8501419,15875197
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_83_2_1.mat , 120004,6807015,5754698,11307496,8617989,16375831
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_83_3_1.mat , 120004,6818992,5782325,11461688,8467196,15553402
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_83_4_1.mat , 120004,6470378,5561876,11171988,8476976,15459601
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_83_5_1.mat , 120004,6969536,5981699,11721624,8734230,14808374
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_83_6_1.mat , 120004,6457091,5668690,11243616,8542073,15582808
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_83_7_1.mat , 120004,6707758,5925136,11650788,8669132,15312529
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_83_8_1.mat , 120004,6676629,5912429,11623409,8622342,15585085
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_83_9_1.mat , 120004,6429887,5600714,11126010,8437335,15757887
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_84_10_1.mat , 120004,6654612,5883304,12197134,8589174,14746500
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_84_11_1.mat , 120004,6448615,5586882,11076582,8439553,15796496
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_84_1_1.mat , 120004,7088138,5775994,11526120,8533383,16091035
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_84_12_1.mat , 120004,6457583,5790395,11250323,8535431,15516784
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_84_13_1.mat , 120004,6780926,5889053,11517405,8565821,15330905
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_8_4_1.mat , 120004,6427002,5567600,11121364,8449971,15483729
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_84_2_1.mat , 120004,6823703,5876696,11552097,8604686,15997577
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_84_3_1.mat , 120004,6718189,5540692,11059017,8418602,15943790
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_84_4_1.mat , 120004,6751636,5722317,11398060,8386400,15723252
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_84_5_1.mat , 120004,6876727,5775232,11370910,8678512,15087468
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_84_6_1.mat , 120004,7043177,5816216,11559580,8539554,15512851
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_84_7_1.mat , 120004,6550318,5613670,11225079,8505734,15692042
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_84_8_1.mat , 120004,6891178,5659465,11308290,8565598,16228860
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_84_9_1.mat , 120004,6737486,5950105,11721817,8674514,15517675
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_85_10_1.mat , 120004,6860461,5577134,11203872,8522379,15957320
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_85_11_1.mat , 120004,6970021,5746625,11370216,8407683,15770901
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_85_1_1.mat , 120004,6489127,5673544,11386759,8566497,15488992
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_85_12_1.mat , 120004,6801040,5797561,11466533,8478964,15463947
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_85_13_1.mat , 120004,6555138,5829626,11465053,8707685,15638857
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_8_5_1.mat , 120004,6747930,5739716,11369488,8420788,15667039
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_85_2_1.mat , 120004,6891752,5837607,11546815,8776044,15824765
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_85_3_1.mat , 120004,7018461,5762217,11377276,8407715,16106916
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_85_4_1.mat , 120004,6435694,5806058,11401373,8681972,15297542
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_85_5_1.mat , 120004,6585672,5901155,11532001,8589320,15182876
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_85_6_1.mat , 120004,6442793,5714380,11296702,8622545,15622294
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_85_7_1.mat , 120004,6689121,5985275,11640699,8618782,15301085
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_85_8_1.mat , 120004,6488572,5682013,11274911,8546889,15533648
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_85_9_1.mat , 120004,6630948,5905160,11559209,8645178,15132322
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_86_10_1.mat , 120004,6480680,5784666,11328784,8619348,15212624
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_86_11_1.mat , 120004,6533162,5689708,11305878,8188607,13554538
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_86_1_1.mat , 120004,6519419,5701878,10983324,8366575,15841987
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_86_12_1.mat , 120004,6804711,5943963,11729266,8675056,15594454
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_86_13_1.mat , 120004,6544374,5654732,11286383,8537234,15146876
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_8_6_1.mat , 120004,6791339,5836641,11674000,8645698,15597820
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_86_2_1.mat , 120004,6510315,5569246,11179395,8462700,15597100
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_86_3_1.mat , 120004,6825828,5861179,11580476,8642250,16196189
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_86_4_1.mat , 120004,6611665,5645512,11241218,8529335,15453061
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_86_5_1.mat , 120004,6716485,5712820,11340606,8435160,15342954
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_86_6_1.mat , 120004,6566541,5646255,11220758,8567463,15760438
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_86_7_1.mat , 120004,7045712,5780452,11432338,8469310,15848622
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_86_8_1.mat , 120004,6440311,5627177,11177751,8472174,15192812
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_86_9_1.mat , 120004,6732688,5874167,11526714,8627027,15635891
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_87_10_1.mat , 120004,6514265,5803164,11456979,8749374,15268654
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_87_11_1.mat , 120004,7095687,5749101,11438234,8476647,15858181
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_87_1_1.mat , 120004,6494685,5795024,11432040,8724984,15399469
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_87_12_1.mat , 120004,6574691,5931033,11592893,8678476,15192677
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_87_13_1.mat , 120004,6644896,5945227,11644993,8649506,15338113
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_8_7_1.mat , 120004,6381447,5747059,11299777,8615732,15203376
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_87_2_1.mat , 120004,6809895,5774291,11567751,8605026,15469296
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_87_3_1.mat , 120004,6581559,5636565,11248901,8527177,15527575
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_87_4_1.mat , 120004,6981720,5971240,11720202,6964441,14258654
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_87_5_1.mat , 120004,6560967,5787307,11454686,8693941,15899465
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_87_6_1.mat , 120004,6576263,5694817,11387109,8437791,15261938
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_87_7_1.mat , 120004,6517247,5745247,11410030,8728310,15045327
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_87_8_1.mat , 120004,6678193,6004129,11776057,8783027,15075079
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_87_9_1.mat , 120004,6726102,5907394,11629090,8690052,15417277
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_88_10_1.mat , 120004,6534891,5701771,11302234,8625362,15584025
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_88_11_1.mat , 120004,6521319,5839118,11296266,8613316,15606168
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_88_1_1.mat , 120004,6914552,5735985,11522525,8479965,15647283
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_88_12_1.mat , 120004,6581757,5660289,11257936,8516755,15589527
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_88_13_1.mat , 120004,7164005,6065833,11705084,8735665,16050398
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_8_8_1.mat , 120004,6482091,5850828,11495236,8735681,15392920
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_88_2_1.mat , 120004,6605108,5840807,11596046,8618847,15710004
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_88_3_1.mat , 120004,6462974,5683256,11290231,8553158,15586409
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_88_4_1.mat , 120004,6822748,5805054,11523567,8612297,15511305
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_88_5_1.mat , 120004,6761360,5591360,11166789,8435811,15819015
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_88_6_1.mat , 120004,6688884,5949161,11652722,8773692,15496870
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_88_7_1.mat , 120004,6503737,5566276,11102430,8418394,15505083
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_88_8_1.mat , 120004,6669495,5909687,11627433,8720024,15494232
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_88_9_1.mat , 120004,6494512,5650095,11237143,8511334,15834837
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_89_10_1.mat , 120004,6652794,5727063,11371101,8488006,15607256
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_89_11_1.mat , 120004,6509128,5852890,11528718,8757876,15241507
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_89_1_1.mat , 120004,6706640,5766693,11484426,8609431,14839170
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_89_12_1.mat , 120004,6537499,5653985,11276804,8538824,15230330
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_89_13_1.mat , 120004,6774960,5904965,11710254,8720434,15271814
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_8_9_1.mat , 120004,6468993,5757046,11365962,8630949,15330289
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_89_2_1.mat , 120004,6655815,5688989,11352870,8493612,15287287
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_89_3_1.mat , 120004,6573171,5846112,11517429,8742811,15321021
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_89_4_1.mat , 120004,6731923,5946685,11693226,8754681,15179682
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_89_5_1.mat , 120004,6533073,5835328,11550791,8751697,15259262
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_89_6_1.mat , 120004,6557924,5760162,11490122,8500304,15500685
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_89_7_1.mat , 120004,6699052,5915263,11650129,8629678,15527910
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_89_8_1.mat , 120004,6430026,5769355,11399746,8668500,15399994
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_89_9_1.mat , 120004,6765344,5777886,11535652,8550330,15528541
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_90_10_1.mat , 120004,6512966,5597585,11186316,8498155,15318862
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_90_11_1.mat , 120004,6740577,5730264,11368648,8445692,15456462
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_90_1_1.mat , 120004,6546898,5619333,11230870,8551693,15688514
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_90_12_1.mat , 120004,6753347,5956626,11619410,8697836,15236582
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_90_13_1.mat , 120004,6862497,5665419,11292019,8541200,16134306
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_90_2_1.mat , 120004,6655354,5697349,11320334,8501298,15597194
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_90_3_1.mat , 120004,6480477,5594446,11192637,8481300,15269441
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_90_4_1.mat , 120004,6776165,5789899,11476763,8615148,15826235
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_90_5_1.mat , 120004,6553096,5615570,11277110,8529595,15783307
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_90_6_1.mat , 120004,6711314,5853160,11480683,8628421,15600460
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_90_7_1.mat , 120004,6512259,5724442,11262113,8598834,15456448
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_90_8_1.mat , 120004,6648012,5909308,11554322,8676653,15960318
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_90_9_1.mat , 120004,6547142,5646589,11312386,8560971,15880110
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_9_10_1.mat , 120004,6665362,5788989,11507844,8554081,15530094
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_91_10_1.mat , 120004,6570839,5851948,11553771,8772115,15606458
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_91_11_1.mat , 120004,6752072,5710050,11340690,8432770,15498265
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_9_11_1.mat , 120004,6804405,5548997,11150971,8514699,16142931
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_91_1_1.mat , 120004,6969502,5775641,11464490,8546059,15835324
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_91_12_1.mat , 120004,6869030,5811779,11466568,8727502,15934788
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_9_1_1.mat , 120004,6680710,5753602,11433511,8436579,15235656
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_9_12_1.mat , 120004,6586502,5664814,11254244,8558576,15500330
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_91_2_1.mat , 120004,6796900,5772327,11335474,8405126,15676536
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_9_13_1.mat , 120004,6585800,5597624,11203920,8530959,15817453
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_91_3_1.mat , 120004,6665634,3594314,7036929,5091892,13213839
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_9_14_1.mat , 120004,6583880,5723265,11251140,8436235,15421739
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_91_4_1.mat , 120004,6782865,5786697,11498355,8497861,15143248
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_9_15_1.mat , 120004,6461485,5649985,11284476,8568647,15439678
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_91_5_1.mat , 120004,6710343,5937120,11640253,8628373,15474415
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_9_16_1.mat , 120004,6515052,5590061,11114870,8458074,15476521
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_91_6_1.mat , 120004,6733757,5923361,11601509,8495241,15437842
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_9_17_1.mat , 120004,6460187,5645098,11230597,8530388,15754878
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_91_7_1.mat , 120004,7019463,5778601,11486075,8451921,15523665
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_91_8_1.mat , 120004,6596641,5669250,11338444,8598042,15588527
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_91_9_1.mat , 120004,6682328,5858847,11460678,8514300,15154432
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_92_10_1.mat , 120004,6622121,5613041,11317254,8568172,16029003
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_92_11_1.mat , 120004,6655582,5729483,11388828,8429489,15771734
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_92_1_1.mat , 120004,6546229,5613154,11234314,8530728,15826801
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_92_12_1.mat , 120004,7331664,5690967,11356628,8423088,16336078
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_9_2_1.mat , 120004,6920474,5629240,11234397,8534246,16070446
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_92_2_1.mat , 120004,7160777,5780729,11501964,8561394,16033305
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_92_3_1.mat , 120004,6584766,5849466,11460110,8577776,15671744
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_92_4_1.mat , 120004,6436480,5793154,11327999,8665390,15449824
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_92_5_1.mat , 120004,6565241,5932660,11621242,8735653,15447452
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_92_6_1.mat , 120004,6448921,5606728,11129268,8537955,15749921
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_92_7_1.mat , 120004,6755072,5761722,11473841,8563264,15519350
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_92_8_1.mat , 120004,6479040,5565980,11070224,8449789,15387168
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_92_9_1.mat , 120004,6663095,5911852,11665696,8774787,15070085
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_93_10_1.mat , 120004,6569666,5636557,11205164,8533541,15766586
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_93_11_1.mat , 120004,7185955,5764027,11374224,8581976,15706247
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_93_1_1.mat , 120004,7034147,5725310,11382609,8502863,15890260
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_93_12_1.mat , 120004,6510965,5853564,11470593,8636948,15301331
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_9_3_1.mat , 120004,6499898,5819031,11491591,8760535,15473612
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_93_2_1.mat , 120004,6576337,5857292,11539355,8614990,15430866
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_93_3_1.mat , 120004,6511380,5626878,11354370,8568487,15441788
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_93_4_1.mat , 120004,6613723,5874236,11565818,8657024,15191290
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_93_5_1.mat , 120004,6585738,5548264,11131268,8456802,15477935
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_93_6_1.mat , 120004,6659970,5882787,10493991,5504637,13186932
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_93_7_1.mat , 120004,6449305,5473747,11046558,8454099,15808623
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_93_8_1.mat , 120004,14550795,5959149,11743049,8783769,16515664
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_93_9_1.mat , 120004,6486363,5626740,11212325,8508890,15467690
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_94_10_1.mat , 120004,6749595,5863414,11529669,8594415,15473721
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_94_11_1.mat , 120004,6564828,5665141,11304242,8559281,15723957
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_94_1_1.mat , 120004,6378848,5734051,11300584,8632648,15536936
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_94_12_1.mat , 120004,6711446,5731760,11359148,8446815,15426186
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_9_4_1.mat , 120004,6457543,5577886,11174436,8462277,15830401
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_94_2_1.mat , 120004,6381737,5509635,11077262,8421527,15394235
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_94_3_1.mat , 120004,6501244,5602884,11221215,8517582,15709400
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_94_4_1.mat , 120004,14674842,5973922,11735918,8770306,15844715
/disks/large/shared/soft/UFloridaSparseMat/moose_matrices/direct_order8_test_94_5_1.mat , 120004,6509384,5800866,11265509,8565425,15256026
